Index	Value
729	-63
730	0
731	-90
732	0
733	-68
734	0
735	-114
736	0
737	-74
738	0
739	-122
740	0
741	-83
742	0
743	115
744	0
745	-88
746	0
747	93
748	0
749	-105
750	0
751	84
752	0
753	-116
754	0
755	65
756	0
757	-120
758	0
759	45
760	0
761	127
762	0
763	36
764	0
765	114
766	0
767	12
768	0
769	109
770	-1
771	-8
772	0
773	94
774	-1
775	-17
776	0
777	86
778	-1
779	-34
780	0
781	77
782	-1
783	-53
784	0
785	78
786	-1
787	-66
788	0
789	73
790	-1
791	-77
792	0
793	60
794	-1
795	-90
796	0
797	60
798	-1
799	-117
800	0
801	47
802	-1
803	127
804	0
805	31
806	-1
807	114
808	0
809	25
810	-1
811	96
812	0
813	17
814	-1
815	84
816	0
817	5
818	-1
819	63
820	0
821	3
822	-1
823	41
824	-1
825	-3
826	-1
827	14
828	-1
829	-16
830	-1
831	12
832	-1
833	-29
834	-2
835	-7
836	-1
837	-50
838	-2
839	-36
840	-1
841	-62
842	-2
843	-60
844	-1
845	-66
846	-2
847	-70
848	-1
849	-69
850	-2
851	-76
852	-1
853	-76
854	-2
855	-83
856	-1
857	-86
858	-2
859	-99
860	-1
861	-91
862	-2
863	-116
864	-1
865	-107
866	-2
867	126
868	-1
869	-110
870	-2
871	110
872	-1
873	-120
874	-2
875	93
876	-1
877	-123
878	-2
879	77
880	-1
881	124
882	-2
883	63
884	-1
885	117
886	-2
887	45
888	-1
889	99
890	-2
891	27
892	-1
893	83
894	-2
895	10
896	-1
897	86
898	-2
899	4
900	-1
901	82
902	-3
903	-3
904	-1
905	75
906	-3
907	-15
908	-1
909	60
910	-3
911	-33
912	-1
913	44
914	-3
915	-47
916	-1
917	36
918	-3
919	-68
920	-1
921	24
922	-3
923	-90
924	-1
925	13
926	-3
927	-96
928	-1
929	12
930	-3
931	-103
932	-2
933	-1
934	-3
935	-110
936	-2
937	-15
938	-3
939	-127
940	-2
941	-22
942	-3
943	115
944	-2
945	-23
946	-3
947	113
948	-2
949	-25
950	-3
951	100
952	-2
953	-29
954	-3
955	94
956	-2
957	-35
958	-3
959	87
960	-2
961	-59
962	-3
963	77
964	-2
965	-73
966	-3
967	59
968	-2
969	-67
970	-3
971	49
972	-2
973	-78
974	-3
975	53
976	-2
977	-87
978	-3
979	44
980	-2
981	-103
982	-3
983	29
984	-2
985	-119
986	-3
987	28
988	-2
989	-119
990	-3
991	18
992	-2
993	126
994	-3
995	14
996	-2
997	111
998	-3
999	2
1000	-2
1001	111
1002	-4
1003	-11
1004	-2
1005	112
1006	-4
1007	-13
1008	-2
